Annee;Code_Ville_ou_CASA;Libell__Ville_ou_CASA;Code_DGS_ou_CMUN;Libell__DGS_ou_CMUN;Code_DGA;Libell__DGA;Code_Direction;Libell__Direction;Code_Service;Libell__Service;Code_Unit_;Libell__Unit_;Code_Equipe;Libell__Equipe;Code_budget;Libell__budget;Code_chapitre;Libell__chapitre;Code_nature;Libell__nature;Code_fonction;Libell__fonction;Code_sous_fonction;Libell__sous_fonction;Code_sous_rubrique;Libell__sous_rubrique;Code_antenne;Libell__antenne;Code_op_ration;Libell__op_ration;Code_section;Libell___section;Code_sens;Libell___sens;Service_destinataire;Montant_inscription;Total_r_alis____e_n_s;CO_134D;Consomm__134D;CO_140D;Consomm__140D;CO_DRH;Consomm__DRH;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 710;Operation 710;F;Operating budget;D;Spendings;144;61632.66;29047.82;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 711;Operation 711;F;Operating budget;D;Spendings;144;3560.11;408.29;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 712;Operation 712;F;Operating budget;D;Spendings;144;3862.27;1215.76;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 713;Operation 713;F;Operating budget;D;Spendings;144;3803.41;631.24;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 714;Operation 714;F;Operating budget;D;Spendings;144;8641.2;6528.96;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 715;Operation 715;F;Operating budget;D;Spendings;144;739.99;617.45;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 716;Operation 716;F;Operating budget;D;Spendings;144;9617.39;5305.13;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 717;Operation 717;F;Operating budget;D;Spendings;144;6507.75;2623.8;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 718;Operation 718;F;Operating budget;D;Spendings;144;2770.39;2054.62;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 719;Operation 719;F;Operating budget;D;Spendings;144;4057.77;199.26;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 720;Operation 720;F;Operating budget;D;Spendings;144;6427.59;161.56;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 721;Operation 721;F;Operating budget;D;Spendings;144;9844.97;1980.54;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 702;Operation 702;F;Operating budget;D;Spendings;31;953941.84;74437.57;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 723;Operation 723;F;Operating budget;D;Spendings;144;80703.53;6630.4;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 724;Operation 724;F;Operating budget;D;Spendings;144;53609.66;1946.6;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 725;Operation 725;F;Operating budget;D;Spendings;144;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 726;Operation 726;F;Operating budget;D;Spendings;144;1191.28;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 727;Operation 727;F;Operating budget;D;Spendings;144;5241.83;3285.8;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 728;Operation 728;F;Operating budget;D;Spendings;144;3825.45;3688.47;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 729;Operation 729;F;Operating budget;D;Spendings;144;9588.22;6812.41;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 730;Operation 730;F;Operating budget;D;Spendings;144;2740.28;286.74;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 731;Operation 731;F;Operating budget;D;Spendings;144;4172.26;2574.56;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 732;Operation 732;F;Operating budget;D;Spendings;144;2529.94;799.28;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 733;Operation 733;F;Operating budget;D;Spendings;144;7503.74;415.75;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 734;Operation 734;F;Operating budget;D;Spendings;144;26698.9;9288.81;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 735;Operation 735;F;Operating budget;D;Spendings;144;12777.99;2664.24;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 736;Operation 736;F;Operating budget;D;Spendings;144;87616.85;7245.85;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 737;Operation 737;F;Operating budget;D;Spendings;144;42155.29;2885.85;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 738;Operation 738;F;Operating budget;D;Spendings;144;60293.19;5462.9;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 739;Operation 739;F;Operating budget;D;Spendings;144;4059.76;998.72;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 740;Operation 740;F;Operating budget;D;Spendings;144;5634.88;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 741;Operation 741;F;Operating budget;D;Spendings;144;2635.96;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 742;Operation 742;F;Operating budget;D;Spendings;144;856.2;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;70;Chapter 70;;;;;;;;;;; 743;Operation 743;F;Operating budget;R;Incomes;144;;9165.65;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 756;Operation 756;F;Operating budget;R;Incomes;144;96848.54;8039.65;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 744;Operation 744;F;Operating budget;R;Incomes;144;1622.42;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 746;Operation 746;F;Operating budget;R;Incomes;144;181102.62;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 747;Operation 747;F;Operating budget;R;Incomes;144;8612.9;1344.55;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 748;Operation 748;F;Operating budget;R;Incomes;144;4253.64;2538.86;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 749;Operation 749;F;Operating budget;R;Incomes;144;33907.75;7437.65;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 750;Operation 750;F;Operating budget;R;Incomes;144;394906.68;129110.83;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 751;Operation 751;F;Operating budget;R;Incomes;144;41616.3;14219.14;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 752;Operation 752;F;Operating budget;R;Incomes;144;147.68;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 753;Operation 753;F;Operating budget;R;Incomes;144;66072.11;64940.32;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 754;Operation 754;F;Operating budget;R;Incomes;144;20310.35;5350.47;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 755;Operation 755;F;Operating budget;R;Incomes;144;;1636.33;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 745;Operation 745;F;Operating budget;R;Incomes;144;430.2;80.75;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 757;Operation 757;F;Operating budget;R;Incomes;144;6353.95;4283.94;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 758;Operation 758;F;Operating budget;R;Incomes;144;443.29;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 759;Operation 759;F;Operating budget;R;Incomes;144;7221.53;5853.19;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 760;Operation 760;F;Operating budget;R;Incomes;144;1602.76;461.95;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 761;Operation 761;F;Operating budget;R;Incomes;144;3745.17;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 762;Operation 762;F;Operating budget;R;Incomes;144;4679.4;4154.87;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 763;Operation 763;F;Operating budget;R;Incomes;144;52737.51;44869;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 764;Operation 764;F;Operating budget;R;Incomes;144;85882.66;27542.91;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 765;Operation 765;F;Operating budget;R;Incomes;144;4946.1;924.45;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 766;Operation 766;F;Operating budget;R;Incomes;144;5011.93;2537.87;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 767;Operation 767;F;Operating budget;R;Incomes;144;8619.59;3781.89;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;77;Chapter 77;;;;;;;;;;; 768;Operation 768;F;Operating budget;R;Incomes;144;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;204;Chapter 204;;;;;;;;;;; 769;Operation 769;I;Investment budget;D;Spendings;140;438820.32;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 776;Operation 776;I;Investment budget;D;Spendings;99;;9394.99;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 770;Operation 770;I;Investment budget;D;Spendings;210;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 772;Operation 772;I;Investment budget;D;Spendings;99;;67955.42;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 773;Operation 773;I;Investment budget;D;Spendings;99;7517.99;3258.66;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 774;Operation 774;I;Investment budget;D;Spendings;99;20547.24;3395.66;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 775;Operation 775;I;Investment budget;D;Spendings;144;;9214.86;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 771;Operation 771;I;Investment budget;D;Spendings;30;9974.49;1940.19;;;484588.23;46586.7;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 777;Operation 777;I;Investment budget;D;Spendings;210;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 778;Operation 778;I;Investment budget;D;Spendings;210;;72362.62;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 779;Operation 779;I;Investment budget;D;Spendings;210;;475923.5;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 780;Operation 780;I;Investment budget;D;Spendings;210;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 781;Operation 781;I;Investment budget;D;Spendings;210;;1150.29;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 782;Operation 782;I;Investment budget;D;Spendings;211;;1604.43;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;141;Service 26;;;;;1;Budget 1;20;Chapter 20;;;;;;;;;;; 783;Operation 783;I;Investment budget;D;Spendings;141;42818.6;6098.43;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;141;Service 26;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 784;Operation 784;I;Investment budget;D;Spendings;141;2505.74;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;141;Service 26;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 785;Operation 785;F;Operating budget;D;Spendings;141;256.38;32.15;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;148;Service 28;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 795;Operation 795;F;Operating budget;D;Spendings;140;;1710.12;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;148;Service 28;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 796;Operation 796;F;Operating budget;D;Spendings;148;6789.9;3006.22;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;148;Service 28;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 797;Operation 797;F;Operating budget;D;Spendings;148;6028.48;993.91;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;148;Service 28;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 798;Operation 798;F;Operating budget;D;Spendings;148;9429.56;2195.86;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;148;Service 28;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 799;Operation 799;F;Operating budget;D;Spendings;148;8600.64;4116.47;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;148;Service 28;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 800;Operation 800;F;Operating budget;D;Spendings;148;8219.36;1148.98;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;148;Service 28;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 801;Operation 801;F;Operating budget;D;Spendings;148;5236.21;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;1421;Project 12;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 802;Operation 802;I;Investment budget;D;Spendings;99;;5781.23;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;1421;Project 12;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 803;Operation 803;I;Investment budget;D;Spendings;409;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;1421;Project 12;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 804;Operation 804;I;Investment budget;D;Spendings;411;;8200.94;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;1421;Project 12;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 805;Operation 805;I;Investment budget;D;Spendings;411;;2421.34;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;1421;Project 12;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 806;Operation 806;I;Investment budget;D;Spendings;412;;7.33;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;1421;Project 12;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 807;Operation 807;I;Investment budget;D;Spendings;450;;45002.68;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;1421;Project 12;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 808;Operation 808;I;Investment budget;R;Incomes;411;;1287.1;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;1421;Project 12;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 809;Operation 809;I;Investment budget;R;Incomes;412;;29284.9;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 810;Operation 810;I;Investment budget;R;Incomes;142;398548.89;53232.76;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 811;Operation 811;I;Investment budget;R;Incomes;325;;72062.64;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 812;Operation 812;I;Investment budget;R;Incomes;370;;364486.48;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 813;Operation 813;I;Investment budget;R;Incomes;450;;664471.1;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 814;Operation 814;I;Investment budget;R;Incomes;370;;433458.56;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 815;Operation 815;I;Investment budget;R;Incomes;450;;3827.41;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 823;Operation 823;I;Investment budget;D;Spendings;142;4948.41;4776.67;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 816;Operation 816;I;Investment budget;D;Spendings;370;;7452.43;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 818;Operation 818;I;Investment budget;D;Spendings;220;;2331.64;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 819;Operation 819;I;Investment budget;D;Spendings;325;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 820;Operation 820;I;Investment budget;D;Spendings;325;;6607.21;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 821;Operation 821;I;Investment budget;D;Spendings;370;;26647716.49;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 822;Operation 822;I;Investment budget;D;Spendings;370;;6719.15;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 817;Operation 817;I;Investment budget;D;Spendings;142;33427.84;1119.85;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 824;Operation 824;I;Investment budget;D;Spendings;370;;33111.4;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 825;Operation 825;I;Investment budget;D;Spendings;450;;938919.43;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 826;Operation 826;I;Investment budget;D;Spendings;450;;5878.67;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 827;Operation 827;I;Investment budget;D;Spendings;450;;6927.8;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 828;Operation 828;I;Investment budget;D;Spendings;450;;36215.4;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 829;Operation 829;I;Investment budget;D;Spendings;450;;11223.32;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;142;Service 29;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 830;Operation 830;I;Investment budget;D;Spendings;450;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;146;Service 27;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 786;Operation 786;F;Operating budget;D;Spendings;146;4676.5;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;146;Service 27;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 787;Operation 787;F;Operating budget;D;Spendings;146;6500.77;876.35;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;146;Service 27;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 788;Operation 788;F;Operating budget;D;Spendings;146;3339.84;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;146;Service 27;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 789;Operation 789;F;Operating budget;D;Spendings;146;1142.72;761.1;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;146;Service 27;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 790;Operation 790;F;Operating budget;D;Spendings;146;5318.79;1639.52;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;146;Service 27;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 791;Operation 791;F;Operating budget;D;Spendings;146;9384.11;8489.27;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;146;Service 27;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 792;Operation 792;F;Operating budget;D;Spendings;370;;9105.1;;;;;;;;
